worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,avg_daily_distance_km,avg_deliveries_per_day,vehicle_type,primary_shift,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_00182,MUM-07,Mumbai,18,11.0,6,4019.0,975.0,68.5,39,Petrol_Bike,Midday_Evening,0,32,85,0,1,Amazon,0,0
w_00183,CHN-06,Chennai,2,8.3,6,2728.0,622.0,69.0,51,Petrol_Bike,Morning_Midday,2,20,94,0,1,Flipkart,0,1
w_00184,BLR-03,Bangalore,2,10.7,6,3197.0,1042.0,76.8,62,Petrol_Bike,Morning_Midday,2,21,101,0,1,Flipkart,0,1
w_00185,MUM-07,Mumbai,104,3.1,3,800.0,125.0,24.4,10,Petrol_Bike,Morning_Midday,0,23,140,0,1,Amazon,1,0
w_00186,DEL-12,Delhi,41,9.3,5,3400.0,407.0,57.4,17,Petrol_Bike,Evening_Late,0,35,255,1,0,Flipkart,0,0
w_00187,BLR-03,Bangalore,26,9.4,6,3687.0,998.0,37.6,56,Petrol_Bike,Midday_Evening,0,11,111,0,1,Flipkart,0,0
w_00188,DEL-12,Delhi,6,8.4,6,3454.0,420.0,49.5,68,Cycle,Midday_Evening,4,34,258,0,0,Flipkart,0,2
w_00189,DEL-12,Delhi,9,9.6,7,2871.0,593.0,53.1,19,Cycle,Morning_Midday,0,36,260,1,0,Amazon,0,0
w_00190,MUM-07,Mumbai,12,6.3,6,1587.0,365.0,73.4,70,EV_Scooter,Midday_Evening,0,26,136,1,1,Flipkart,0,1
w_00191,VAD-04,Vadodara,45,9.4,6,3936.0,1281.0,73.1,83,Petrol_Bike,Evening_Late,1,10,138,0,1,Amazon,0,1
w_00192,BLR-03,Bangalore,18,3.1,3,800.0,208.0,29.9,15,Petrol_Bike,Morning_Midday,0,21,79,0,1,Meesho,1,0
w_00193,CHN-06,Chennai,20,8.2,6,3267.0,365.0,63.0,58,Petrol_Bike,Midday_Evening,0,22,93,1,1,Meesho,0,0
w_00194,DEL-12,Delhi,10,9.8,6,4723.0,833.0,53.8,35,Petrol_Bike,Morning_Midday,0,34,244,0,0,Flipkart,0,0
w_00195,MUM-07,Mumbai,26,9.7,7,4899.0,576.0,59.9,80,Petrol_Bike,Morning_Midday,1,28,122,1,1,Amazon,0,1
w_00196,MUM-07,Mumbai,16,3.8,3,800.0,81.0,10.0,21,Petrol_Bike,Morning_Midday,1,38,165,0,1,Amazon,1,1
w_00197,BLR-03,Bangalore,12,5.6,3,1009.0,352.0,32.8,18,Petrol_Bike,Midday_Evening,0,22,109,0,1,Meesho,1,0
w_00198,BLR-03,Bangalore,5,9.6,7,4761.0,633.0,64.0,64,Petrol_Bike,Morning_Midday,0,22,67,0,1,Meesho,0,1
w_00199,BLR-03,Bangalore,10,6.9,6,2918.0,770.0,80.0,36,Petrol_Bike,Morning_Midday,0,19,80,0,1,Amazon,0,0
w_00200,BLR-03,Bangalore,4,8.6,6,4316.0,729.0,29.6,42,Petrol_Bike,Midday_Evening,0,18,104,1,1,Amazon,0,1
w_00201,DEL-12,Delhi,11,9.5,6,3300.0,729.0,67.0,54,EV_Scooter,Morning_Midday,1,26,238,1,0,Flipkart,0,0
w_00202,VAD-04,Vadodara,13,9.8,6,3258.0,382.0,95.7,50,EV_Scooter,Midday_Evening,0,12,97,0,1,Amazon,0,0
w_00203,MUM-07,Mumbai,1,3.5,3,800.0,136.0,18.8,18,Cycle,Morning_Midday,0,27,163,0,1,Flipkart,1,0
w_00204,BLR-03,Bangalore,9,9.1,6,3576.0,933.0,56.5,56,EV_Scooter,Midday_Evening,1,11,80,0,1,Meesho,0,0
w_00205,DEL-12,Delhi,3,10.7,7,5729.0,1723.0,73.4,70,Cycle,Midday_Evening,2,31,283,0,0,Amazon,0,1
w_00206,VAD-04,Vadodara,20,8.0,6,3191.0,844.0,60.7,29,Petrol_Bike,Morning_Midday,0,7,146,0,1,Amazon,0,0
w_00207,MUM-07,Mumbai,23,6.3,6,2626.0,567.0,37.5,58,Petrol_Bike,Morning_Midday,0,28,112,0,1,Amazon,0,0
w_00208,DEL-12,Delhi,7,10.3,6,2946.0,764.0,58.6,52,Petrol_Bike,Midday_Evening,2,38,238,0,0,Amazon,0,1
w_00209,VAD-04,Vadodara,21,4.3,4,1336.0,328.0,38.6,17,Petrol_Bike,Midday_Evening,1,18,109,0,1,Amazon,1,1
w_00210,MUM-07,Mumbai,22,3.7,2,800.0,118.0,32.3,11,Petrol_Bike,Morning_Midday,2,29,103,0,1,Amazon,1,1
w_00211,DEL-12,Delhi,9,9.7,6,2785.0,767.0,52.2,55,EV_Scooter,Evening_Late,1,32,263,0,0,Amazon,0,1
w_00212,DEL-12,Delhi,56,9.6,5,3314.0,561.0,34.5,35,Cycle,Evening_Late,1,28,255,1,0,Meesho,0,1
w_00213,DEL-12,Delhi,5,2.0,3,800.0,89.0,26.5,22,Petrol_Bike,Evening_Late,0,28,269,0,0,Amazon,1,0
w_00214,MUM-07,Mumbai,53,9.1,5,2520.0,377.0,71.6,47,EV_Scooter,Evening_Late,0,23,164,1,1,Amazon,0,1
w_00215,BLR-03,Bangalore,9,9.6,6,3920.0,928.0,55.9,58,Petrol_Bike,Midday_Evening,1,15,115,0,1,Amazon,0,1
w_00216,MUM-07,Mumbai,5,7.0,6,2298.0,270.0,49.9,39,Petrol_Bike,Midday_Evening,0,28,142,0,1,Amazon,0,0
w_00217,MUM-07,Mumbai,8,10.4,5,3662.0,906.0,44.5,22,Petrol_Bike,Morning_Midday,0,24,81,1,1,Amazon,0,1
w_00218,BLR-03,Bangalore,4,4.0,3,800.0,137.0,21.5,27,Petrol_Bike,Midday_Evening,0,19,106,1,1,Amazon,1,1
w_00219,DEL-12,Delhi,26,2.7,2,800.0,96.0,19.5,29,Petrol_Bike,Midday_Evening,0,35,303,0,0,Amazon,1,0
w_00220,BLR-03,Bangalore,2,9.2,7,4452.0,970.0,71.0,39,Petrol_Bike,Midday_Evening,0,18,50,0,1,Amazon,0,0
w_00221,DEL-12,Delhi,48,10.1,6,3127.0,834.0,93.8,29,Petrol_Bike,Morning_Midday,2,39,277,1,0,Flipkart,0,1
w_00222,DEL-12,Delhi,4,10.5,5,3450.0,723.0,69.6,25,EV_Scooter,Midday_Evening,0,31,257,1,0,Flipkart,0,1
w_00223,VAD-04,Vadodara,28,9.4,6,4474.0,770.0,79.7,39,Petrol_Bike,Midday_Evening,1,15,94,1,1,Flipkart,0,1
w_00224,MUM-07,Mumbai,12,2.2,4,800.0,149.0,26.0,13,Cycle,Midday_Evening,1,28,150,1,1,Amazon,1,1
w_00225,MUM-07,Mumbai,15,12.9,5,4615.0,1437.0,55.0,42,Petrol_Bike,Evening_Late,3,27,172,0,1,Flipkart,0,2
w_00226,MUM-07,Mumbai,6,8.4,6,3532.0,385.0,36.2,53,EV_Scooter,Evening_Late,2,31,149,1,1,Amazon,0,1
w_00227,CHN-06,Chennai,17,6.1,7,2118.0,514.0,54.7,51,EV_Scooter,Midday_Evening,2,25,96,1,1,Flipkart,0,1
w_00228,MUM-07,Mumbai,13,7.5,6,3109.0,322.0,48.5,64,EV_Scooter,Morning_Midday,0,25,107,0,1,Flipkart,0,0
w_00229,BLR-03,Bangalore,2,11.0,6,4267.0,667.0,65.8,47,Petrol_Bike,Midday_Evening,0,18,98,0,1,Amazon,0,0
w_00230,DEL-12,Delhi,4,8.8,6,3174.0,531.0,58.8,59,Petrol_Bike,Midday_Evening,0,36,281,0,0,Amazon,0,1
w_00231,BLR-03,Bangalore,7,2.3,4,800.0,218.0,25.6,28,Cycle,Midday_Evening,0,17,86,0,1,Amazon,1,1
w_00232,DEL-12,Delhi,5,10.6,7,2812.0,728.0,83.6,52,Petrol_Bike,Evening_Late,0,37,253,0,0,Amazon,0,1
w_00233,DEL-12,Delhi,42,8.5,5,4179.0,730.0,66.0,52,Petrol_Bike,Morning_Midday,1,36,330,0,0,Amazon,0,0
w_00234,DEL-12,Delhi,12,3.6,4,1067.0,154.0,25.6,31,EV_Scooter,Morning_Midday,1,42,286,0,0,Amazon,1,1
w_00235,MUM-07,Mumbai,5,2.6,3,800.0,78.0,23.1,18,EV_Scooter,Evening_Late,1,22,158,1,1,Amazon,1,1
w_00236,BLR-03,Bangalore,7,6.4,6,1925.0,463.0,96.8,40,Petrol_Bike,Evening_Late,0,18,59,0,1,Amazon,0,0
w_00237,MUM-07,Mumbai,7,9.9,5,3046.0,476.0,43.8,37,EV_Scooter,Midday_Evening,1,25,113,1,1,Flipkart,0,1
w_00238,VAD-04,Vadodara,9,10.5,7,3146.0,842.0,60.6,55,Petrol_Bike,Evening_Late,0,16,116,1,1,Flipkart,0,0
w_00239,DEL-12,Delhi,4,8.0,6,2771.0,763.0,40.3,57,EV_Scooter,Morning_Midday,1,29,235,0,0,Flipkart,0,0
w_00240,MUM-07,Mumbai,5,3.7,3,800.0,271.0,22.5,25,Petrol_Bike,Midday_Evening,0,29,170,0,1,Amazon,1,0
w_00241,CHN-06,Chennai,26,8.1,6,3318.0,484.0,71.5,60,Petrol_Bike,Evening_Late,0,20,140,1,1,Amazon,0,1
w_00242,CHN-06,Chennai,14,3.8,3,800.0,177.0,22.7,20,Petrol_Bike,Evening_Late,0,20,92,0,1,Amazon,1,0
w_00243,CHN-06,Chennai,10,10.7,6,4034.0,789.0,61.5,63,Petrol_Bike,Evening_Late,2,17,149,0,1,Amazon,0,1
w_00244,MUM-07,Mumbai,12,9.8,7,4495.0,516.0,30.1,82,Petrol_Bike,Midday_Evening,0,27,130,0,1,Flipkart,0,0
w_00245,VAD-04,Vadodara,11,12.0,6,3917.0,839.0,76.2,57,Petrol_Bike,Midday_Evening,1,18,179,1,1,Flipkart,0,1
w_00246,CHN-06,Chennai,9,7.0,6,2562.0,493.0,86.2,48,Petrol_Bike,Evening_Late,0,22,108,0,1,Amazon,0,1
w_00247,DEL-12,Delhi,20,9.2,5,2577.0,304.0,28.5,39,Petrol_Bike,Midday_Evening,1,37,274,0,0,Flipkart,0,1
w_00248,CHN-06,Chennai,18,10.3,7,4260.0,667.0,72.0,53,EV_Scooter,Morning_Midday,0,28,139,0,1,Amazon,0,0
w_00249,CHN-06,Chennai,2,4.1,4,1012.0,108.0,19.1,15,Petrol_Bike,Midday_Evening,4,23,136,0,1,Amazon,1,2
w_00250,BLR-03,Bangalore,10,10.7,7,5069.0,1329.0,79.8,46,Petrol_Bike,Morning_Midday,0,16,107,0,1,Flipkart,0,0
w_00251,MUM-07,Mumbai,2,10.6,6,3977.0,1339.0,76.8,36,Petrol_Bike,Midday_Evening,4,29,127,0,1,Amazon,0,2
w_00252,MUM-07,Mumbai,23,11.5,6,4199.0,665.0,87.2,62,Petrol_Bike,Midday_Evening,0,26,142,0,1,Amazon,0,0
w_00253,BLR-03,Bangalore,26,10.6,6,3371.0,771.0,49.7,42,Petrol_Bike,Evening_Late,1,16,75,0,1,Amazon,0,1
w_00254,MUM-07,Mumbai,6,7.8,6,2378.0,597.0,47.8,49,Petrol_Bike,Midday_Evening,1,22,133,1,1,Amazon,0,0
w_00255,MUM-07,Mumbai,10,8.8,7,3953.0,634.0,97.8,24,Petrol_Bike,Evening_Late,2,31,103,0,1,Amazon,0,1
w_00256,DEL-12,Delhi,1,7.0,7,3003.0,526.0,56.6,44,Petrol_Bike,Midday_Evening,0,34,216,0,0,Meesho,0,0
w_00257,CHN-06,Chennai,32,3.7,3,800.0,109.0,21.9,20,EV_Scooter,Midday_Evening,3,22,106,0,1,Amazon,1,2
w_00258,DEL-12,Delhi,24,3.7,3,800.0,174.0,19.9,19,EV_Scooter,Midday_Evening,1,31,291,1,0,Meesho,1,1
w_00259,DEL-12,Delhi,38,4.5,3,970.0,273.0,15.0,31,Petrol_Bike,Midday_Evening,1,36,283,0,0,Amazon,1,0
w_00260,VAD-04,Vadodara,53,8.9,6,3069.0,771.0,52.7,12,Cycle,Midday_Evening,0,11,113,1,1,Meesho,0,1
w_00261,DEL-12,Delhi,3,3.4,2,800.0,218.0,29.0,18,Petrol_Bike,Morning_Midday,0,35,303,0,0,Amazon,1,0
w_00262,CHN-06,Chennai,29,9.3,6,3754.0,1307.0,31.3,24,Petrol_Bike,Midday_Evening,0,25,91,0,1,Amazon,0,0
w_00263,MUM-07,Mumbai,53,8.3,6,2891.0,850.0,58.1,61,Petrol_Bike,Midday_Evening,1,31,83,1,1,Amazon,0,0
w_00264,DEL-12,Delhi,2,7.7,7,2702.0,751.0,60.7,49,Petrol_Bike,Midday_Evening,3,35,206,1,0,Amazon,0,2
w_00265,BLR-03,Bangalore,10,9.5,6,3526.0,1097.0,35.4,11,Petrol_Bike,Evening_Late,2,11,66,0,1,Flipkart,0,1
w_00266,BLR-03,Bangalore,8,3.4,2,800.0,238.0,48.2,18,Petrol_Bike,Midday_Evening,0,29,115,1,1,Flipkart,1,0
w_00267,DEL-12,Delhi,28,10.7,7,3730.0,764.0,57.3,56,EV_Scooter,Midday_Evening,4,41,245,1,0,Meesho,0,2
w_00268,BLR-03,Bangalore,1,9.1,6,3902.0,796.0,80.7,48,Petrol_Bike,Midday_Evening,0,20,106,0,1,Flipkart,0,0
w_00269,MUM-07,Mumbai,74,9.4,6,3683.0,763.0,39.3,55,Petrol_Bike,Midday_Evening,0,25,171,0,1,Amazon,0,0
w_00270,MUM-07,Mumbai,10,12.3,6,4995.0,1033.0,50.0,48,EV_Scooter,Midday_Evening,0,28,103,1,1,Amazon,0,0
w_00271,BLR-03,Bangalore,30,11.4,6,4832.0,1566.0,59.3,44,Petrol_Bike,Morning_Midday,1,16,106,0,1,Amazon,0,1
w_00272,BLR-03,Bangalore,11,9.0,7,4292.0,1059.0,91.4,51,Petrol_Bike,Evening_Late,0,23,108,0,1,Amazon,0,0
w_00273,BLR-03,Bangalore,19,4.3,3,800.0,220.0,25.2,21,Petrol_Bike,Evening_Late,3,19,74,0,1,Amazon,1,2
w_00274,CHN-06,Chennai,1,8.0,7,3530.0,867.0,90.8,37,Petrol_Bike,Morning_Midday,3,19,138,0,1,Amazon,0,2
w_00275,DEL-12,Delhi,8,9.5,7,3811.0,1048.0,76.7,61,Cycle,Midday_Evening,0,34,253,1,0,Meesho,0,1
w_00276,DEL-12,Delhi,28,10.6,6,4345.0,1089.0,80.3,38,EV_Scooter,Evening_Late,1,39,251,1,0,Flipkart,0,0
w_00277,BLR-03,Bangalore,16,11.0,6,3427.0,1184.0,28.5,45,Petrol_Bike,Midday_Evening,5,24,147,0,1,Flipkart,0,2
w_00278,DEL-12,Delhi,2,8.5,5,2392.0,608.0,10.0,62,Petrol_Bike,Midday_Evening,3,41,273,0,0,Amazon,0,2
w_00279,BLR-03,Bangalore,12,3.1,4,812.0,180.0,22.5,11,EV_Scooter,Morning_Midday,0,21,118,0,1,Flipkart,1,0
w_00280,BLR-03,Bangalore,5,9.7,6,3632.0,1064.0,67.4,64,Petrol_Bike,Midday_Evening,1,17,128,0,1,Amazon,0,0
w_00281,BLR-03,Bangalore,4,9.1,6,2968.0,841.0,16.9,24,Petrol_Bike,Midday_Evening,1,6,79,1,1,Amazon,0,0
w_00282,MUM-07,Mumbai,2,12.4,6,2677.0,905.0,43.8,47,Petrol_Bike,Evening_Late,0,29,161,0,1,Amazon,0,0
w_00283,MUM-07,Mumbai,22,9.0,7,3843.0,1134.0,50.9,32,Petrol_Bike,Midday_Evening,0,28,118,0,1,Amazon,0,0
w_00284,VAD-04,Vadodara,37,7.8,7,3515.0,435.0,75.3,34,Petrol_Bike,Midday_Evening,0,14,102,1,1,Meesho,0,1
w_00285,DEL-12,Delhi,101,4.5,4,1273.0,134.0,24.9,20,Petrol_Bike,Midday_Evening,0,35,254,0,0,Meesho,1,0
w_00286,VAD-04,Vadodara,2,10.6,7,4532.0,938.0,76.9,45,Petrol_Bike,Evening_Late,0,9,100,1,1,Amazon,0,1
w_00287,DEL-12,Delhi,26,8.0,5,2967.0,954.0,35.7,41,Petrol_Bike,Morning_Midday,0,37,280,1,0,Flipkart,0,0
w_00288,DEL-12,Delhi,28,10.7,5,3905.0,407.0,26.3,10,Petrol_Bike,Morning_Midday,0,37,266,0,0,Amazon,0,0
w_00289,MUM-07,Mumbai,6,8.2,7,3607.0,442.0,21.2,53,EV_Scooter,Midday_Evening,0,30,118,0,1,Amazon,0,0
w_00290,DEL-12,Delhi,4,9.4,6,4033.0,1086.0,69.8,48,EV_Scooter,Midday_Evening,4,38,276,0,0,Flipkart,0,2
w_00291,VAD-04,Vadodara,4,12.8,6,5627.0,1171.0,57.3,68,Petrol_Bike,Midday_Evening,2,16,109,1,1,Amazon,0,1
w_00292,VAD-04,Vadodara,7,2.8,2,800.0,134.0,32.7,21,Petrol_Bike,Midday_Evening,0,13,107,1,1,Amazon,1,0
w_00293,BLR-03,Bangalore,14,6.5,5,1941.0,526.0,63.5,21,Petrol_Bike,Morning_Midday,0,18,96,1,1,Amazon,0,1
w_00294,MUM-07,Mumbai,47,11.6,6,4671.0,1531.0,18.8,29,Petrol_Bike,Midday_Evening,0,28,141,0,1,Flipkart,0,0
w_00295,MUM-07,Mumbai,36,7.4,6,2718.0,744.0,58.1,24,Petrol_Bike,Evening_Late,2,28,139,1,1,Flipkart,0,1
w_00296,DEL-12,Delhi,2,8.3,7,4879.0,1470.0,80.4,45,Petrol_Bike,Morning_Midday,2,38,251,0,0,Amazon,0,2
w_00297,BLR-03,Bangalore,5,10.6,6,4582.0,510.0,81.7,73,Petrol_Bike,Evening_Late,1,20,116,1,1,Flipkart,0,1
w_00298,MUM-07,Mumbai,44,10.5,6,4282.0,1375.0,45.9,57,Petrol_Bike,Midday_Evening,1,36,125,1,1,Amazon,0,1
w_00299,DEL-12,Delhi,5,5.9,7,2454.0,519.0,47.2,52,Petrol_Bike,Midday_Evening,0,43,244,1,0,Amazon,0,0
w_00300,VAD-04,Vadodara,11,3.6,3,886.0,239.0,26.6,15,Petrol_Bike,Evening_Late,0,14,79,1,1,Amazon,1,1
w_00301,VAD-04,Vadodara,2,3.0,3,800.0,153.0,32.6,21,Petrol_Bike,Evening_Late,2,5,139,1,1,Amazon,1,1
w_00302,DEL-12,Delhi,38,12.5,6,5175.0,1152.0,34.8,45,Petrol_Bike,Evening_Late,0,39,260,0,0,Amazon,0,1
w_00303,DEL-12,Delhi,1,3.7,3,841.0,230.0,31.2,24,Petrol_Bike,Midday_Evening,0,33,265,0,0,Meesho,1,0
w_00304,DEL-12,Delhi,2,11.1,7,5401.0,535.0,74.2,57,EV_Scooter,Morning_Midday,0,32,286,1,0,Flipkart,0,0
w_00305,BLR-03,Bangalore,34,8.5,6,2958.0,583.0,39.4,42,Petrol_Bike,Midday_Evening,1,17,84,1,1,Amazon,0,0
w_00306,CHN-06,Chennai,83,11.1,7,5216.0,1736.0,98.5,54,Petrol_Bike,Midday_Evening,0,21,71,0,1,Amazon,0,0
w_00307,DEL-12,Delhi,9,7.9,6,2983.0,785.0,59.5,77,EV_Scooter,Morning_Midday,0,37,261,0,0,Amazon,0,1
w_00308,MUM-07,Mumbai,11,9.2,5,2724.0,358.0,51.4,68,Petrol_Bike,Morning_Midday,1,22,137,1,1,Flipkart,0,1
w_00309,BLR-03,Bangalore,30,10.1,6,4738.0,1245.0,78.7,63,Petrol_Bike,Midday_Evening,0,14,89,1,1,Flipkart,0,1
w_00310,MUM-07,Mumbai,16,5.2,2,800.0,167.0,33.1,18,Petrol_Bike,Midday_Evening,3,29,166,0,1,Meesho,1,2
w_00311,DEL-12,Delhi,8,10.4,5,3790.0,558.0,73.8,79,EV_Scooter,Midday_Evening,0,37,198,1,0,Flipkart,0,1
w_00312,VAD-04,Vadodara,7,8.9,6,3207.0,542.0,27.6,72,EV_Scooter,Morning_Midday,0,16,143,0,1,Amazon,0,0
w_00313,VAD-04,Vadodara,2,3.1,4,800.0,248.0,29.0,16,Petrol_Bike,Evening_Late,0,11,134,0,1,Flipkart,1,1
w_00314,CHN-06,Chennai,15,12.2,6,4711.0,539.0,74.1,32,Petrol_Bike,Evening_Late,0,19,116,1,1,Amazon,0,1
w_00315,BLR-03,Bangalore,11,9.9,7,4761.0,1178.0,63.8,31,Petrol_Bike,Evening_Late,0,16,50,0,1,Amazon,0,0
w_00316,DEL-12,Delhi,7,8.8,6,4210.0,825.0,76.5,62,Petrol_Bike,Morning_Midday,0,35,292,1,0,Amazon,0,0
w_00317,DEL-12,Delhi,4,2.0,4,800.0,185.0,38.6,17,EV_Scooter,Morning_Midday,0,40,235,0,0,Amazon,1,0
w_00318,MUM-07,Mumbai,4,10.4,5,2792.0,853.0,75.3,56,Petrol_Bike,Midday_Evening,1,20,118,0,1,Amazon,0,0
w_00319,MUM-07,Mumbai,22,7.5,6,3207.0,484.0,61.1,34,EV_Scooter,Midday_Evening,1,28,126,1,1,Flipkart,0,1
w_00320,MUM-07,Mumbai,29,10.2,7,4289.0,922.0,93.3,64,Petrol_Bike,Evening_Late,2,23,140,1,1,Amazon,0,1
w_00321,DEL-12,Delhi,8,7.2,6,2726.0,552.0,86.9,45,Petrol_Bike,Morning_Midday,0,29,275,0,0,Amazon,0,0
w_00322,BLR-03,Bangalore,7,5.1,4,1655.0,348.0,34.3,13,Petrol_Bike,Midday_Evening,0,21,117,0,1,Flipkart,1,0
w_00323,DEL-12,Delhi,5,8.0,6,2842.0,703.0,50.3,60,EV_Scooter,Morning_Midday,0,37,280,0,0,Amazon,0,0
w_00324,MUM-07,Mumbai,31,3.0,2,800.0,177.0,26.5,19,Petrol_Bike,Morning_Midday,2,29,136,1,1,Amazon,1,1
w_00325,CHN-06,Chennai,12,8.8,6,3055.0,367.0,54.7,48,Petrol_Bike,Evening_Late,2,25,115,0,1,Flipkart,0,1
w_00326,BLR-03,Bangalore,17,9.2,6,3057.0,761.0,68.0,28,EV_Scooter,Midday_Evening,0,17,68,0,1,Flipkart,0,0
w_00327,DEL-12,Delhi,17,2.0,4,800.0,149.0,13.7,20,EV_Scooter,Midday_Evening,0,34,242,0,0,Flipkart,1,0
w_00328,DEL-12,Delhi,8,9.4,6,3802.0,497.0,63.1,65,Petrol_Bike,Midday_Evening,0,43,282,0,0,Flipkart,0,0
w_00329,DEL-12,Delhi,3,4.3,2,800.0,139.0,31.7,24,Petrol_Bike,Evening_Late,0,35,280,1,0,Flipkart,1,0
w_00330,MUM-07,Mumbai,4,12.9,5,3674.0,933.0,84.3,36,Petrol_Bike,Evening_Late,0,30,148,1,1,Flipkart,0,1
w_00331,MUM-07,Mumbai,37,3.4,4,843.0,227.0,17.5,24,Petrol_Bike,Midday_Evening,0,28,118,0,1,Amazon,1,0
w_00332,BLR-03,Bangalore,5,2.3,3,800.0,211.0,17.3,28,EV_Scooter,Midday_Evening,1,11,117,0,1,Flipkart,1,0
w_00333,VAD-04,Vadodara,8,2.5,3,800.0,231.0,19.7,23,Petrol_Bike,Midday_Evening,1,6,86,0,1,Flipkart,1,1
w_00334,MUM-07,Mumbai,3,3.2,3,800.0,163.0,17.8,13,Petrol_Bike,Midday_Evening,2,26,156,1,1,Flipkart,1,1
w_00335,VAD-04,Vadodara,3,7.7,7,3817.0,1121.0,47.0,54,Petrol_Bike,Morning_Midday,0,18,109,1,1,Meesho,0,1
w_00336,VAD-04,Vadodara,5,10.4,6,4398.0,1022.0,38.3,24,EV_Scooter,Midday_Evening,2,17,157,1,1,Meesho,0,1
w_00337,BLR-03,Bangalore,65,4.5,2,800.0,200.0,21.9,17,EV_Scooter,Morning_Midday,0,21,57,0,1,Amazon,1,0
w_00338,BLR-03,Bangalore,23,9.8,6,4854.0,823.0,48.8,53,EV_Scooter,Midday_Evening,1,15,139,0,1,Flipkart,0,0
w_00339,DEL-12,Delhi,7,9.7,5,3093.0,671.0,84.7,75,Cycle,Midday_Evening,1,41,251,0,0,Flipkart,0,0
w_00340,VAD-04,Vadodara,35,8.7,5,3117.0,552.0,35.8,69,Petrol_Bike,Evening_Late,0,11,106,0,1,Amazon,0,0
w_00341,DEL-12,Delhi,10,9.0,6,4123.0,553.0,76.0,74,Petrol_Bike,Morning_Midday,0,35,264,1,0,Flipkart,0,1
w_00342,DEL-12,Delhi,47,9.3,6,3522.0,449.0,98.2,39,EV_Scooter,Midday_Evening,2,35,243,0,0,Amazon,0,1
w_00343,MUM-07,Mumbai,104,3.4,3,800.0,237.0,28.9,10,Petrol_Bike,Morning_Midday,0,28,129,0,1,Amazon,1,0
w_00344,DEL-12,Delhi,34,10.8,6,3165.0,525.0,71.6,51,Petrol_Bike,Midday_Evening,3,40,242,0,0,Amazon,0,2
w_00345,MUM-07,Mumbai,13,8.2,7,3988.0,674.0,51.2,73,EV_Scooter,Evening_Late,0,26,113,1,1,Meesho,0,0
w_00346,DEL-12,Delhi,24,10.8,5,3523.0,389.0,41.4,70,Petrol_Bike,Midday_Evening,2,30,272,0,0,Flipkart,0,1
w_00347,DEL-12,Delhi,12,3.2,3,800.0,144.0,33.0,23,EV_Scooter,Morning_Midday,0,35,238,1,0,Amazon,1,1
w_00348,VAD-04,Vadodara,1,10.1,6,3990.0,984.0,38.3,46,Petrol_Bike,Morning_Midday,0,13,96,1,1,Amazon,0,1
w_00349,MUM-07,Mumbai,6,3.1,3,800.0,109.0,17.7,14,Petrol_Bike,Midday_Evening,0,41,96,0,1,Amazon,1,0
w_00350,DEL-12,Delhi,4,10.4,5,3778.0,629.0,42.4,36,Petrol_Bike,Evening_Late,1,37,248,1,0,Flipkart,0,0
w_00351,DEL-12,Delhi,6,2.2,4,800.0,107.0,17.6,27,Petrol_Bike,Midday_Evening,0,34,292,1,0,Amazon,1,1
w_00352,BLR-03,Bangalore,73,2.8,3,800.0,115.0,35.2,21,Petrol_Bike,Midday_Evening,0,14,74,0,1,Flipkart,1,0
w_00353,DEL-12,Delhi,37,2.4,3,800.0,276.0,26.7,28,Petrol_Bike,Midday_Evening,0,28,242,0,0,Amazon,1,0
w_00354,MUM-07,Mumbai,18,4.6,4,1079.0,291.0,27.5,28,Petrol_Bike,Midday_Evening,0,24,134,0,1,Flipkart,1,0
w_00355,VAD-04,Vadodara,27,7.0,6,2659.0,487.0,59.6,15,EV_Scooter,Midday_Evening,1,14,106,0,1,Meesho,0,1
w_00356,DEL-12,Delhi,1,3.9,3,856.0,235.0,19.4,17,Petrol_Bike,Evening_Late,3,40,315,1,0,Amazon,1,2
w_00357,VAD-04,Vadodara,25,12.5,5,4658.0,956.0,69.6,60,EV_Scooter,Midday_Evening,1,18,111,0,1,Meesho,0,1
w_00358,DEL-12,Delhi,31,7.9,6,3032.0,664.0,78.9,68,Petrol_Bike,Evening_Late,0,35,268,1,0,Amazon,0,0
w_00359,CHN-06,Chennai,1,9.2,6,4696.0,620.0,51.5,41,EV_Scooter,Midday_Evening,3,21,128,1,1,Amazon,0,2
w_00360,DEL-12,Delhi,26,8.6,7,3998.0,800.0,34.0,34,Petrol_Bike,Morning_Midday,0,36,283,1,0,Amazon,0,0
w_00361,MUM-07,Mumbai,2,3.5,4,800.0,137.0,37.9,24,Petrol_Bike,Morning_Midday,0,26,135,0,1,Amazon,1,0
w_00362,DEL-12,Delhi,1,7.6,6,3470.0,583.0,69.8,31,EV_Scooter,Midday_Evening,1,41,256,1,0,Flipkart,0,1
w_00363,DEL-12,Delhi,45,7.1,6,2543.0,532.0,36.7,58,Petrol_Bike,Morning_Midday,0,35,310,1,0,Amazon,0,1
w_00364,DEL-12,Delhi,4,10.7,5,3843.0,1326.0,35.8,51,Petrol_Bike,Evening_Late,2,35,258,0,0,Flipkart,0,1
w_00365,CHN-06,Chennai,5,9.9,7,4640.0,620.0,40.4,32,Petrol_Bike,Morning_Midday,2,14,94,0,1,Flipkart,0,2
