worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_0260,VAD-04,Vadodara,7,7.3,5,3637.0,686.0,2,21,131,0,1,Amazon,0,2
w_0261,DEL-12,Delhi,40,6.7,4,4511.0,615.0,1,23,259,0,0,Amazon,0,1
w_0262,CHN-06,Chennai,1,8.4,5,4091.0,1187.0,1,14,122,1,0,Flipkart,0,1
w_0263,VAD-04,Vadodara,1,7.8,6,3542.0,523.0,4,18,148,1,1,Flipkart,0,2
w_0264,DEL-12,Delhi,35,5.4,5,2689.0,290.0,3,22,256,0,0,Amazon,0,1
w_0265,CHN-06,Chennai,24,11.2,4,4020.0,1009.0,1,13,109,1,0,Meesho,0,0
w_0266,BLR-03,Bangalore,16,7.3,5,3507.0,451.0,0,8,81,0,0,Flipkart,0,0
w_0267,DEL-12,Delhi,25,11.2,6,3631.0,474.0,0,24,250,0,0,Amazon,0,0
w_0268,BLR-03,Bangalore,39,5.8,6,3719.0,600.0,0,7,80,0,0,Amazon,0,0
w_0269,MUM-07,Mumbai,3,9.9,5,3784.0,845.0,3,29,161,0,1,Meesho,0,2
w_0270,MUM-07,Mumbai,24,10.7,5,3936.0,1025.0,3,29,153,0,1,Amazon,0,1
w_0271,BLR-03,Bangalore,52,10.5,6,2775.0,296.0,1,5,106,1,0,Meesho,0,0
w_0272,BLR-03,Bangalore,13,8.8,5,4063.0,571.0,2,7,78,0,0,Amazon,0,1
w_0273,CHN-06,Chennai,43,10.0,5,4088.0,711.0,0,12,115,0,0,Amazon,0,0
w_0274,CHN-06,Chennai,56,8.9,4,3666.0,207.0,1,13,138,0,0,Amazon,0,1
w_0275,DEL-12,Delhi,51,5.9,4,3983.0,893.0,2,25,244,0,0,Amazon,0,1
w_0276,DEL-12,Delhi,31,8.8,3,4654.0,891.0,0,20,265,0,0,Amazon,0,0
w_0277,BLR-03,Bangalore,37,5.8,6,4178.0,348.0,4,8,111,0,0,Amazon,0,2
w_0278,DEL-12,Delhi,46,5.5,6,2582.0,213.0,0,21,252,0,0,Amazon,0,1
w_0279,BLR-03,Bangalore,39,8.6,5,3069.0,840.0,1,10,112,0,0,Amazon,0,1
w_0280,BLR-03,Bangalore,18,6.8,5,3348.0,739.0,4,7,93,0,0,Flipkart,0,2
w_0281,CHN-06,Chennai,5,11.2,5,3028.0,445.0,0,15,118,1,0,Meesho,0,0
w_0282,MUM-07,Mumbai,11,11.4,5,2390.0,322.0,2,29,157,1,1,Amazon,0,1
w_0283,MUM-07,Mumbai,6,12.0,3,4253.0,550.0,5,32,179,1,1,Flipkart,0,2
w_0284,VAD-04,Vadodara,13,5.3,5,2867.0,613.0,0,21,153,1,1,Amazon,0,0
w_0285,DEL-12,Delhi,20,5.7,3,4481.0,424.0,1,19,262,0,0,Flipkart,0,1
w_0286,VAD-04,Vadodara,95,9.7,6,2206.0,655.0,0,16,127,0,1,Flipkart,0,0
w_0287,DEL-12,Delhi,96,7.4,6,4123.0,914.0,2,24,262,1,0,Meesho,0,1
w_0288,DEL-12,Delhi,44,6.6,4,4184.0,342.0,0,19,262,1,0,Meesho,0,1
w_0289,MUM-07,Mumbai,104,7.2,5,3685.0,311.0,3,30,157,0,1,Amazon,0,2
w_0290,DEL-12,Delhi,104,7.9,5,3295.0,699.0,0,21,263,0,0,Flipkart,0,0
w_0291,VAD-04,Vadodara,64,9.3,5,3491.0,509.0,0,15,134,1,1,Amazon,0,0
w_0292,VAD-04,Vadodara,2,4.4,3,3515.0,756.0,0,15,133,0,1,Flipkart,0,0
w_0293,BLR-03,Bangalore,16,8.8,4,3869.0,892.0,3,9,110,0,0,Meesho,0,1
w_0294,MUM-07,Mumbai,22,7.6,4,3356.0,619.0,2,34,172,1,1,Amazon,0,1
w_0295,VAD-04,Vadodara,3,6.4,6,3474.0,397.0,0,20,124,0,1,Flipkart,0,0
w_0296,DEL-12,Delhi,49,10.8,6,3769.0,708.0,1,25,242,1,0,Amazon,0,1
w_0297,BLR-03,Bangalore,4,7.1,5,3520.0,547.0,0,7,103,0,0,Meesho,0,0
w_0298,MUM-07,Mumbai,14,7.3,3,2790.0,761.0,2,33,184,0,1,Amazon,0,1
w_0299,DEL-12,Delhi,2,7.4,5,2871.0,675.0,4,25,226,0,0,Amazon,0,2
w_0300,VAD-04,Vadodara,22,11.1,5,3439.0,704.0,0,16,125,1,1,Amazon,0,0
w_0301,VAD-04,Vadodara,27,8.2,5,2117.0,127.0,0,21,149,0,1,Amazon,0,0
w_0302,DEL-12,Delhi,39,7.9,5,3385.0,1007.0,3,20,252,1,0,Flipkart,0,1
w_0303,DEL-12,Delhi,12,9.8,4,3637.0,697.0,0,21,249,1,0,Amazon,0,0
w_0304,DEL-12,Delhi,26,3.5,5,3427.0,393.0,0,24,250,1,0,Flipkart,1,0
w_0305,BLR-03,Bangalore,39,8.4,5,3866.0,765.0,3,6,79,0,0,Flipkart,0,1
w_0306,CHN-06,Chennai,43,8.4,5,3662.0,932.0,1,11,131,0,0,Amazon,0,1
w_0307,DEL-12,Delhi,10,9.7,5,4183.0,772.0,0,25,254,1,0,Flipkart,0,0
w_0308,MUM-07,Mumbai,2,8.6,5,3627.0,886.0,5,30,165,0,1,Meesho,0,2
w_0309,BLR-03,Bangalore,1,5.7,5,5048.0,774.0,3,8,114,0,0,Amazon,0,2
w_0310,MUM-07,Mumbai,43,4.7,5,3524.0,696.0,0,29,167,1,1,Amazon,0,0
w_0311,MUM-07,Mumbai,14,9.3,5,4110.0,639.0,0,35,177,0,1,Amazon,0,1
w_0312,VAD-04,Vadodara,4,7.0,5,3352.0,610.0,2,20,123,1,1,Amazon,0,1
w_0313,VAD-04,Vadodara,6,7.3,4,3529.0,324.0,0,21,148,0,1,Flipkart,0,0
w_0314,CHN-06,Chennai,43,6.3,3,2743.0,548.0,3,12,119,0,0,Amazon,0,1
w_0315,BLR-03,Bangalore,27,8.0,5,3419.0,1008.0,0,7,111,1,0,Amazon,0,0
w_0316,DEL-12,Delhi,20,7.9,4,2836.0,684.0,1,21,240,1,0,Amazon,0,1
w_0317,MUM-07,Mumbai,29,5.6,6,4419.0,575.0,1,35,164,0,1,Flipkart,0,1
w_0318,VAD-04,Vadodara,4,9.5,3,3645.0,969.0,1,18,147,1,1,Flipkart,0,1
w_0319,VAD-04,Vadodara,11,6.6,5,3956.0,1084.0,1,21,137,0,1,Flipkart,0,1
w_0320,MUM-07,Mumbai,14,10.9,5,2104.0,198.0,1,29,150,1,1,Flipkart,0,1
w_0321,DEL-12,Delhi,11,8.4,4,2200.0,139.0,0,19,247,0,0,Flipkart,0,0
w_0322,BLR-03,Bangalore,59,7.8,6,3246.0,627.0,4,9,114,1,0,Flipkart,0,2
w_0323,DEL-12,Delhi,26,5.0,5,2364.0,399.0,0,20,232,0,0,Flipkart,0,0
w_0324,MUM-07,Mumbai,39,9.1,5,1500.0,343.0,1,33,150,1,1,Meesho,0,1
w_0325,CHN-06,Chennai,8,7.9,3,4141.0,510.0,4,9,134,0,0,Amazon,0,2
w_0326,BLR-03,Bangalore,9,8.3,6,3759.0,545.0,4,8,99,0,0,Amazon,0,2
w_0327,DEL-12,Delhi,7,10.6,4,2863.0,332.0,2,20,230,1,0,Flipkart,0,1
w_0328,DEL-12,Delhi,34,9.7,5,3599.0,443.0,2,22,256,0,0,Meesho,0,1
w_0329,MUM-07,Mumbai,12,10.2,6,4969.0,260.0,1,33,161,0,1,Meesho,0,1
w_0330,MUM-07,Mumbai,15,3.2,3,2757.0,490.0,0,31,182,0,1,Amazon,1,0
w_0331,MUM-07,Mumbai,37,7.6,4,4231.0,712.0,5,32,161,0,1,Amazon,0,2
w_0332,BLR-03,Bangalore,104,4.8,5,3136.0,436.0,0,9,114,1,0,Flipkart,0,0
w_0333,VAD-04,Vadodara,5,8.9,6,3006.0,556.0,0,19,144,0,1,Meesho,0,0
w_0334,VAD-04,Vadodara,1,4.2,6,2497.0,369.0,0,19,134,0,1,Amazon,0,0
w_0335,VAD-04,Vadodara,6,10.1,5,3614.0,572.0,0,17,153,1,1,Flipkart,0,0
w_0336,VAD-04,Vadodara,39,11.1,5,4145.0,209.0,0,17,143,0,1,Flipkart,0,0
w_0337,CHN-06,Chennai,6,7.6,5,3748.0,250.0,0,15,104,0,0,Amazon,0,0
w_0338,BLR-03,Bangalore,26,8.7,3,3327.0,292.0,4,7,99,0,0,Meesho,0,2
w_0339,DEL-12,Delhi,26,11.1,6,2982.0,286.0,1,20,245,0,0,Amazon,0,2
w_0340,VAD-04,Vadodara,10,12.0,6,4884.0,796.0,2,17,127,0,1,Meesho,0,1
w_0341,DEL-12,Delhi,2,11.4,5,3053.0,820.0,1,21,238,0,0,Amazon,0,0
w_0342,DEL-12,Delhi,15,9.1,5,3047.0,462.0,1,21,240,1,0,Meesho,0,1
w_0343,VAD-04,Vadodara,6,11.2,5,2250.0,465.0,0,18,124,0,1,Flipkart,0,0
w_0344,MUM-07,Mumbai,6,6.1,5,4901.0,277.0,0,31,153,1,1,Amazon,0,0
w_0345,MUM-07,Mumbai,22,6.6,4,2144.0,565.0,4,30,165,0,1,Flipkart,0,2
w_0346,DEL-12,Delhi,33,9.9,4,4260.0,333.0,0,23,254,0,0,Amazon,0,0
w_0347,DEL-12,Delhi,2,8.1,5,3979.0,482.0,0,22,254,0,0,Amazon,0,0
w_0348,VAD-04,Vadodara,25,9.3,5,3116.0,792.0,2,15,153,0,1,Amazon,0,1
w_0349,MUM-07,Mumbai,8,9.8,5,3682.0,428.0,3,31,167,1,1,Meesho,0,1
w_0350,DEL-12,Delhi,33,9.9,5,3873.0,443.0,0,25,227,1,0,Amazon,0,0
w_0351,DEL-12,Delhi,49,4.3,5,5314.0,1067.0,2,25,225,0,0,Amazon,0,1
w_0352,CHN-06,Chennai,49,9.4,3,4908.0,1354.0,1,13,100,1,0,Flipkart,0,1
w_0353,DEL-12,Delhi,13,6.7,6,4091.0,423.0,3,23,261,0,0,Meesho,0,1
w_0354,VAD-04,Vadodara,25,8.5,6,3702.0,760.0,0,18,128,1,1,Amazon,0,0
w_0355,VAD-04,Vadodara,47,7.1,5,4033.0,807.0,3,21,124,1,1,Meesho,0,2
w_0356,DEL-12,Delhi,1,7.2,4,3688.0,792.0,0,19,260,1,0,Flipkart,0,0
w_0357,VAD-04,Vadodara,27,6.8,6,3785.0,1085.0,1,20,124,1,1,Amazon,0,1
w_0358,DEL-12,Delhi,54,9.5,6,2980.0,273.0,0,25,228,1,0,Meesho,0,0
w_0359,CHN-06,Chennai,13,7.7,4,3446.0,736.0,0,15,128,0,0,Amazon,0,0
w_0360,DEL-12,Delhi,18,7.5,6,4124.0,394.0,0,20,226,1,0,Flipkart,0,1
w_0361,MUM-07,Mumbai,35,7.3,3,3544.0,456.0,0,34,158,0,1,Flipkart,0,1
w_0362,DEL-12,Delhi,2,9.2,5,3892.0,574.0,1,23,261,1,0,Meesho,0,1
w_0363,DEL-12,Delhi,14,6.3,5,3088.0,799.0,0,24,255,0,0,Meesho,0,0
w_0364,DEL-12,Delhi,10,11.2,6,3463.0,220.0,0,25,226,0,0,Flipkart,0,0
w_0365,CHN-06,Chennai,1,6.7,4,2511.0,586.0,0,13,128,0,0,Amazon,0,1
w_0366,MUM-07,Mumbai,6,7.1,6,4133.0,1150.0,1,34,166,0,1,Flipkart,0,1
w_0367,CHN-06,Chennai,15,8.0,6,2096.0,146.0,0,13,107,0,0,Amazon,0,0
w_0368,CHN-06,Chennai,6,8.9,5,3884.0,962.0,1,13,127,1,0,Flipkart,0,0
w_0369,VAD-04,Vadodara,27,7.6,5,2406.0,185.0,1,18,154,0,1,Amazon,0,1
w_0370,VAD-04,Vadodara,17,7.5,5,2741.0,797.0,2,15,140,1,1,Meesho,0,2
w_0371,VAD-04,Vadodara,1,10.2,5,2714.0,689.0,0,19,146,0,1,Amazon,0,0
w_0372,VAD-04,Vadodara,9,3.5,5,4188.0,937.0,3,16,122,0,1,Amazon,1,1
w_0373,VAD-04,Vadodara,1,6.8,4,2531.0,475.0,0,21,153,0,1,Amazon,0,0
w_0374,DEL-12,Delhi,13,6.3,5,3352.0,939.0,1,25,249,0,0,Amazon,0,1
w_0375,VAD-04,Vadodara,8,7.2,5,3166.0,253.0,0,16,162,0,1,Amazon,0,0
w_0376,MUM-07,Mumbai,34,10.8,3,3295.0,265.0,1,31,161,0,1,Flipkart,0,1
w_0377,BLR-03,Bangalore,11,6.6,5,4098.0,1048.0,1,9,91,0,0,Amazon,0,1
w_0378,VAD-04,Vadodara,14,7.8,4,3398.0,580.0,0,19,134,1,1,Meesho,0,0
w_0379,BLR-03,Bangalore,38,9.1,4,3385.0,884.0,0,9,115,1,0,Flipkart,0,0
w_0380,MUM-07,Mumbai,19,6.4,5,2770.0,409.0,0,34,183,1,1,Flipkart,0,0
w_0381,VAD-04,Vadodara,24,3.4,5,2738.0,446.0,0,19,123,1,1,Amazon,1,0
w_0382,DEL-12,Delhi,55,2.9,5,2379.0,316.0,0,23,256,0,0,Flipkart,1,0
w_0383,DEL-12,Delhi,6,10.7,5,3216.0,925.0,0,20,256,1,0,Amazon,0,0
w_0384,CHN-06,Chennai,104,8.9,4,4688.0,779.0,0,9,137,1,0,Flipkart,0,0
w_0385,BLR-03,Bangalore,69,7.3,4,3644.0,870.0,1,5,83,1,0,Flipkart,0,1
w_0386,BLR-03,Bangalore,10,7.3,5,3546.0,794.0,2,7,102,1,0,Flipkart,0,1
w_0387,MUM-07,Mumbai,67,6.3,3,2255.0,245.0,0,30,147,0,1,Amazon,0,0
w_0388,VAD-04,Vadodara,42,8.3,5,4392.0,1223.0,0,19,139,1,1,Amazon,0,0
w_0389,BLR-03,Bangalore,80,9.4,3,4781.0,890.0,0,5,115,0,0,Flipkart,0,0
w_0390,BLR-03,Bangalore,35,6.2,5,2831.0,747.0,0,8,80,0,0,Meesho,0,0
w_0391,CHN-06,Chennai,33,8.5,3,2719.0,702.0,2,12,102,0,0,Flipkart,0,1
w_0392,MUM-07,Mumbai,1,6.3,3,4651.0,301.0,5,32,168,1,1,Meesho,0,2
w_0393,MUM-07,Mumbai,19,7.8,5,3810.0,781.0,0,33,178,0,1,Amazon,0,1
w_0394,BLR-03,Bangalore,6,6.9,6,4875.0,1205.0,0,9,116,0,0,Amazon,0,0
w_0395,MUM-07,Mumbai,11,9.8,6,4443.0,1229.0,1,31,168,0,1,Amazon,0,2
w_0396,CHN-06,Chennai,104,8.0,6,1962.0,346.0,0,15,133,0,0,Flipkart,0,0
w_0397,CHN-06,Chennai,2,5.7,6,4773.0,1134.0,0,11,125,1,0,Amazon,0,0
w_0398,MUM-07,Mumbai,38,7.8,5,3604.0,1054.0,1,31,178,0,1,Flipkart,0,1
w_0399,BLR-03,Bangalore,5,10.0,6,3518.0,904.0,0,10,93,0,0,Flipkart,0,0
w_0400,BLR-03,Bangalore,1,5.6,5,3526.0,929.0,3,8,113,0,0,Flipkart,0,2
w_0401,VAD-04,Vadodara,20,7.4,3,3437.0,522.0,0,19,128,0,1,Flipkart,0,0
w_0402,CHN-06,Chennai,5,7.2,5,2284.0,167.0,0,12,115,0,0,Amazon,0,0
w_0403,DEL-12,Delhi,100,8.4,5,4608.0,1343.0,1,21,230,0,0,Amazon,0,1
w_0404,BLR-03,Bangalore,6,7.6,6,3057.0,685.0,1,9,105,0,0,Amazon,0,1
w_0405,MUM-07,Mumbai,6,8.7,6,3251.0,302.0,0,30,183,0,1,Meesho,0,0
w_0406,CHN-06,Chennai,1,6.6,5,3962.0,1163.0,2,9,131,1,0,Flipkart,0,1
w_0407,MUM-07,Mumbai,12,7.7,6,4900.0,1122.0,3,29,185,1,1,Amazon,0,1
w_0408,VAD-04,Vadodara,1,7.6,3,3433.0,249.0,1,17,150,1,1,Flipkart,0,1
w_0409,CHN-06,Chennai,20,11.6,5,3660.0,339.0,0,15,101,0,0,Amazon,0,0
w_0410,VAD-04,Vadodara,21,8.6,5,4621.0,1231.0,0,18,135,0,1,Flipkart,0,0
w_0411,MUM-07,Mumbai,1,9.7,5,3953.0,1140.0,1,30,149,0,1,Meesho,0,1
w_0412,CHN-06,Chennai,8,11.7,3,3875.0,547.0,0,13,122,0,0,Flipkart,0,0
w_0413,CHN-06,Chennai,53,8.5,6,1500.0,230.0,0,15,136,0,0,Flipkart,0,0
w_0414,DEL-12,Delhi,18,7.5,5,3262.0,486.0,1,22,232,1,0,Meesho,0,0
w_0415,DEL-12,Delhi,17,6.0,5,3635.0,941.0,0,21,239,1,0,Flipkart,0,0
w_0416,MUM-07,Mumbai,35,5.5,5,3627.0,592.0,0,32,163,0,1,Flipkart,0,0
w_0417,MUM-07,Mumbai,37,3.7,3,4233.0,609.0,1,31,155,1,1,Meesho,1,1
w_0418,MUM-07,Mumbai,43,9.8,3,2521.0,518.0,0,34,164,0,1,Flipkart,0,0
w_0419,DEL-12,Delhi,53,8.9,4,2681.0,463.0,5,19,260,0,0,Flipkart,0,2
w_0420,BLR-03,Bangalore,7,7.5,6,4278.0,784.0,0,11,95,1,0,Flipkart,0,0
w_0421,BLR-03,Bangalore,2,7.5,4,4372.0,663.0,3,5,91,1,0,Flipkart,0,2
w_0422,BLR-03,Bangalore,14,6.0,5,2673.0,441.0,0,8,115,1,0,Amazon,0,0
w_0423,VAD-04,Vadodara,57,9.0,6,3715.0,219.0,1,16,146,1,1,Amazon,0,1
w_0424,DEL-12,Delhi,2,6.8,3,3305.0,930.0,1,23,240,0,0,Amazon,0,1
w_0425,VAD-04,Vadodara,25,7.5,6,2985.0,172.0,2,17,139,1,1,Flipkart,0,2
w_0426,DEL-12,Delhi,36,5.8,5,2540.0,618.0,5,23,225,1,0,Meesho,0,2
w_0427,MUM-07,Mumbai,19,6.1,5,2783.0,347.0,3,29,184,0,1,Amazon,0,1
w_0428,CHN-06,Chennai,8,9.9,5,2843.0,222.0,1,10,98,0,0,Amazon,0,1
w_0429,MUM-07,Mumbai,11,10.2,4,4741.0,960.0,0,30,145,0,1,Amazon,0,0
w_0430,VAD-04,Vadodara,2,5.5,5,3896.0,883.0,0,19,142,0,1,Amazon,0,0
w_0431,VAD-04,Vadodara,10,9.2,5,3727.0,774.0,2,15,146,0,1,Flipkart,0,1
w_0432,BLR-03,Bangalore,1,6.5,5,2604.0,505.0,0,9,104,0,0,Amazon,0,0
w_0433,DEL-12,Delhi,38,7.0,6,4560.0,839.0,1,22,234,0,0,Meesho,0,1
w_0434,VAD-04,Vadodara,68,10.4,4,4654.0,862.0,1,16,133,0,1,Meesho,0,1
w_0435,VAD-04,Vadodara,30,7.4,4,3696.0,984.0,0,16,149,0,1,Flipkart,0,0
w_0436,BLR-03,Bangalore,32,7.4,3,3606.0,262.0,3,8,109,0,0,Amazon,0,1
w_0437,VAD-04,Vadodara,19,4.7,5,3608.0,322.0,0,15,154,0,1,Amazon,0,0
w_0438,BLR-03,Bangalore,5,7.3,5,4092.0,1036.0,3,6,85,0,0,Amazon,0,1
w_0439,BLR-03,Bangalore,1,6.7,3,2331.0,293.0,3,11,103,0,0,Flipkart,0,2
w_0440,VAD-04,Vadodara,12,8.9,6,2648.0,643.0,1,20,162,1,1,Meesho,0,1
w_0441,VAD-04,Vadodara,41,6.9,5,2860.0,395.0,3,20,123,0,1,Amazon,0,2
w_0442,CHN-06,Chennai,96,10.4,5,3124.0,879.0,3,14,132,0,0,Flipkart,0,2
w_0443,MUM-07,Mumbai,16,8.8,3,3744.0,451.0,0,31,178,1,1,Meesho,0,0
w_0444,MUM-07,Mumbai,13,8.4,5,4314.0,676.0,4,35,150,0,1,Amazon,0,2
w_0445,BLR-03,Bangalore,17,9.4,3,4244.0,381.0,0,7,108,1,0,Amazon,0,0
w_0446,CHN-06,Chennai,16,8.4,5,2243.0,486.0,0,9,120,0,0,Amazon,0,0
w_0447,CHN-06,Chennai,29,9.5,3,5013.0,756.0,0,12,109,1,0,Flipkart,0,0
w_0448,BLR-03,Bangalore,39,7.7,3,5269.0,1503.0,1,9,105,0,0,Amazon,0,1
w_0449,MUM-07,Mumbai,46,7.8,6,4814.0,260.0,1,35,159,0,1,Meesho,0,1
w_0450,VAD-04,Vadodara,31,6.4,5,2948.0,433.0,1,15,140,0,1,Meesho,0,1
w_0451,BLR-03,Bangalore,17,6.6,4,3106.0,174.0,2,9,89,1,0,Meesho,0,1
w_0452,DEL-12,Delhi,89,10.6,6,2240.0,296.0,0,19,226,1,0,Flipkart,0,0
w_0453,MUM-07,Mumbai,37,8.9,6,3729.0,541.0,0,31,155,1,1,Flipkart,0,0
w_0454,CHN-06,Chennai,16,4.9,5,3718.0,426.0,1,14,134,0,0,Meesho,0,0
w_0455,VAD-04,Vadodara,17,10.1,5,3209.0,365.0,0,18,159,1,1,Amazon,0,0
w_0456,DEL-12,Delhi,51,8.3,6,2769.0,318.0,0,21,249,0,0,Flipkart,0,0
w_0457,VAD-04,Vadodara,17,6.4,6,3678.0,429.0,1,18,142,0,1,Amazon,0,1
w_0458,DEL-12,Delhi,21,11.6,6,3365.0,406.0,0,25,260,0,0,Amazon,0,0
w_0459,VAD-04,Vadodara,10,10.5,4,3812.0,1002.0,1,19,130,1,1,Meesho,0,1
w_0460,VAD-04,Vadodara,54,9.5,3,4749.0,284.0,1,15,133,0,1,Flipkart,0,1
w_0461,VAD-04,Vadodara,22,8.3,4,4035.0,1199.0,0,16,131,0,1,Meesho,0,0
w_0462,DEL-12,Delhi,24,8.7,5,3694.0,445.0,1,20,229,0,0,Amazon,0,1
w_0463,BLR-03,Bangalore,63,3.7,6,3658.0,208.0,0,8,110,0,0,Meesho,1,0
w_0464,DEL-12,Delhi,75,9.5,6,2670.0,250.0,0,24,229,0,0,Amazon,0,0
w_0465,CHN-06,Chennai,52,8.4,5,3459.0,987.0,1,14,113,0,0,Flipkart,0,1
w_0466,MUM-07,Mumbai,2,8.5,6,3749.0,1122.0,0,32,181,0,1,Flipkart,0,0
w_0467,MUM-07,Mumbai,17,8.4,3,4238.0,473.0,1,31,181,1,1,Amazon,0,1
w_0468,CHN-06,Chennai,12,7.1,6,4036.0,429.0,0,10,126,1,0,Flipkart,0,0
w_0469,MUM-07,Mumbai,7,6.1,6,3293.0,853.0,0,31,162,0,1,Amazon,0,0
w_0470,CHN-06,Chennai,71,8.2,5,4599.0,1281.0,0,13,126,1,0,Amazon,0,0
w_0471,VAD-04,Vadodara,66,5.3,6,1941.0,413.0,2,16,127,1,1,Flipkart,0,1
w_0472,CHN-06,Chennai,18,8.6,5,3955.0,1123.0,1,13,115,0,0,Flipkart,0,1
w_0473,VAD-04,Vadodara,4,5.9,4,2736.0,787.0,0,15,153,0,1,Amazon,0,0
w_0474,CHN-06,Chennai,1,9.9,5,4725.0,1134.0,0,11,128,1,0,Flipkart,0,0
w_0475,DEL-12,Delhi,17,5.1,5,4293.0,589.0,2,22,235,0,0,Amazon,0,1
w_0476,CHN-06,Chennai,1,7.9,4,2324.0,203.0,0,10,123,0,0,Amazon,0,0
w_0477,VAD-04,Vadodara,28,8.1,5,2697.0,484.0,0,17,149,1,1,Meesho,0,0
w_0478,DEL-12,Delhi,28,10.4,4,2114.0,259.0,1,22,251,1,0,Meesho,0,1
w_0479,CHN-06,Chennai,68,8.5,3,4106.0,327.0,0,9,116,0,0,Meesho,0,0
w_0480,DEL-12,Delhi,6,6.4,5,3862.0,574.0,0,20,251,1,0,Amazon,0,0
w_0481,DEL-12,Delhi,13,6.2,6,4226.0,718.0,0,23,244,0,0,Amazon,0,0
w_0482,DEL-12,Delhi,58,10.9,5,1500.0,323.0,2,19,227,0,0,Meesho,0,2
w_0483,DEL-12,Delhi,19,7.9,6,2844.0,299.0,1,24,240,0,0,Amazon,0,1
w_0484,DEL-12,Delhi,1,7.6,5,4088.0,1092.0,1,22,263,0,0,Meesho,0,1
w_0485,DEL-12,Delhi,3,6.6,4,4521.0,436.0,1,20,253,1,0,Flipkart,0,1
w_0486,CHN-06,Chennai,50,5.6,6,3221.0,964.0,0,10,112,1,0,Meesho,0,0
w_0487,VAD-04,Vadodara,40,11.8,6,3730.0,706.0,1,21,151,0,1,Amazon,0,0
w_0488,MUM-07,Mumbai,62,8.1,5,4126.0,358.0,1,35,184,1,1,Meesho,0,1
w_0489,CHN-06,Chennai,3,5.8,6,4736.0,1225.0,5,9,98,0,0,Meesho,0,2
w_0490,CHN-06,Chennai,42,9.5,5,2256.0,256.0,1,10,126,0,0,Amazon,0,1
w_0491,DEL-12,Delhi,31,9.2,5,3330.0,323.0,0,22,254,1,0,Flipkart,0,0
w_0492,DEL-12,Delhi,7,5.5,5,2282.0,191.0,0,19,264,0,0,Amazon,0,0
w_0493,MUM-07,Mumbai,104,6.8,6,3868.0,726.0,0,33,176,0,1,Amazon,0,0
w_0494,VAD-04,Vadodara,25,8.9,4,2342.0,632.0,1,15,131,0,1,Amazon,0,1
w_0495,DEL-12,Delhi,71,9.5,5,3500.0,960.0,0,19,251,0,0,Amazon,0,0
w_0496,MUM-07,Mumbai,58,6.5,6,3593.0,885.0,0,33,152,0,1,Amazon,0,0
w_0497,DEL-12,Delhi,12,4.3,3,2852.0,557.0,0,24,260,1,0,Flipkart,0,0
w_0498,VAD-04,Vadodara,23,8.5,3,4301.0,785.0,0,21,156,0,1,Flipkart,0,0
w_0499,CHN-06,Chennai,16,9.7,5,3688.0,529.0,0,12,133,1,0,Flipkart,0,0
w_0500,CHN-06,Chennai,37,7.9,5,3538.0,216.0,0,14,133,1,0,Amazon,0,0
w_0501,DEL-12,Delhi,26,7.4,4,2946.0,763.0,2,24,249,0,0,Amazon,0,2
w_0502,DEL-12,Delhi,46,11.2,5,3342.0,1002.0,2,24,244,0,0,Meesho,0,1
w_0503,MUM-07,Mumbai,1,4.0,5,2773.0,777.0,1,35,161,0,1,Flipkart,0,1
w_0504,BLR-03,Bangalore,34,9.4,5,3249.0,920.0,2,7,100,1,0,Flipkart,0,1
w_0505,DEL-12,Delhi,11,9.6,5,3509.0,468.0,0,25,249,0,0,Amazon,0,0
w_0506,VAD-04,Vadodara,7,6.5,6,5500.0,412.0,0,20,152,0,1,Amazon,0,0
w_0507,CHN-06,Chennai,48,3.4,6,3439.0,921.0,0,11,103,0,0,Meesho,1,0
w_0508,BLR-03,Bangalore,2,9.5,5,2931.0,706.0,5,9,112,1,0,Flipkart,0,2
w_0509,CHN-06,Chennai,7,8.6,5,2471.0,365.0,4,15,101,1,0,Flipkart,0,2
w_0510,BLR-03,Bangalore,6,10.8,5,4011.0,1036.0,0,8,117,1,0,Flipkart,0,0
w_0511,DEL-12,Delhi,16,6.9,6,2663.0,226.0,0,24,244,1,0,Flipkart,0,0
w_0512,MUM-07,Mumbai,11,8.3,4,3804.0,809.0,1,30,185,0,1,Flipkart,0,2
w_0513,CHN-06,Chennai,38,4.6,6,4606.0,1328.0,0,13,98,1,0,Amazon,0,0
w_0514,CHN-06,Chennai,36,9.4,5,4107.0,1140.0,0,11,123,1,0,Amazon,0,0
w_0515,VAD-04,Vadodara,11,4.9,6,2751.0,661.0,0,21,155,0,1,Amazon,0,0
w_0516,VAD-04,Vadodara,17,7.9,5,3690.0,430.0,0,18,131,1,1,Amazon,0,0
w_0517,MUM-07,Mumbai,6,5.9,4,4533.0,343.0,1,29,167,1,1,Flipkart,0,1
w_0518,BLR-03,Bangalore,33,8.7,5,3770.0,495.0,0,8,101,0,0,Meesho,0,0
w_0519,CHN-06,Chennai,15,7.6,5,3336.0,682.0,2,12,110,1,0,Flipkart,0,1
w_0520,VAD-04,Vadodara,4,7.5,3,4215.0,544.0,0,20,150,0,1,Flipkart,0,0
